"collection_name","article_id","title","doi","tags","thumbnail_file"
"Solid waste management","8074826","Polluting a pond","https://doi.org/10.17028/rd.lboro.8074826.v1","Technical illustration and graphics","8074826_thumbnail.jpg"
"Solid waste management","8074811","Lorry dumping waste by the roadside","https://doi.org/10.17028/rd.lboro.8074811.v1","Technical illustration and graphics","8074811_thumbnail.jpg"
"Solid waste management","8074712","Communal solid waste pit","https://doi.org/10.17028/rd.lboro.8074712.v1","Technical illustration and graphics","8074712_thumbnail.jpg"
"Solid waste management","8074739","Evapotranspiration bed","https://doi.org/10.17028/rd.lboro.8074739.v1","Technical illustration and graphics","8074739_thumbnail.jpg"
"Solid waste management","8074730","Community solid waste bin annotated","https://doi.org/10.17028/rd.lboro.8074730.v1","Technical illustration and graphics","8074730_thumbnail.jpg"
"Solid waste management","8074775","Grease trap","https://doi.org/10.17028/rd.lboro.8074775.v1","Technical illustration and graphics","8074775_thumbnail.jpg"
"Solid waste management","8075654","A communal solid waste bin","https://doi.org/10.17028/rd.lboro.8075654.v1","Technical illustration and graphics","8075654_thumbnail.jpg"
"Solid waste management","8075702","A small enclosure for waste","https://doi.org/10.17028/rd.lboro.8075702.v1","Technical illustration and graphics","8075702_thumbnail.jpg"
"Solid waste management","8075558","Flow chart and decision areas for storage and collection","https://doi.org/10.17028/rd.lboro.8075558.v1","Technical illustration and graphics","8075558_thumbnail.jpg"
"Solid waste management","8075552","Transfer station","https://doi.org/10.17028/rd.lboro.8075552.v1","Technical illustration and graphics","8075552_thumbnail.jpg"
"Solid waste management","8075549","Refuse collection containers and vehicles","https://doi.org/10.17028/rd.lboro.8075549.v1","Technical illustration and graphics","8075549_thumbnail.jpg"
"Solid waste management","8075531","Vehicle 9","https://doi.org/10.17028/rd.lboro.8075531.v1","Technical illustration and graphics","8075531_thumbnail.jpg"
"Solid waste management","8075537","Waste layers in pit with fence","https://doi.org/10.17028/rd.lboro.8075537.v1","Technical illustration and graphics","8075537_thumbnail.jpg"
"Solid waste management","8075540","A well-managed sanitary landfill site","https://doi.org/10.17028/rd.lboro.8075540.v1","Technical illustration and graphics","8075540_thumbnail.jpg"
"Solid waste management","8075522","Vehicle 8 A to D","https://doi.org/10.17028/rd.lboro.8075522.v1","Technical illustration and graphics","8075522_thumbnail.jpg"
"Solid waste management","8075528","Vehicle 11","https://doi.org/10.17028/rd.lboro.8075528.v1","Technical illustration and graphics","8075528_thumbnail.jpg"
"Solid waste management","8075525","Vehicle 10","https://doi.org/10.17028/rd.lboro.8075525.v1","Technical illustration and graphics","8075525_thumbnail.jpg"
"Solid waste management","8075492","Vehicle 4","https://doi.org/10.17028/rd.lboro.8075492.v1","Technical illustration and graphics","8075492_thumbnail.jpg"
"Solid waste management","8075495","Vehicle 5","https://doi.org/10.17028/rd.lboro.8075495.v1","Technical illustration and graphics","8075495_thumbnail.jpg"
"Solid waste management","8075498","Vehicle 6","https://doi.org/10.17028/rd.lboro.8075498.v1","Technical illustration and graphics","8075498_thumbnail.jpg"
"Solid waste management","8075516","Vehicle 7 A to D","https://doi.org/10.17028/rd.lboro.8075516.v1","Technical illustration and graphics","8075516_thumbnail.jpg"
"Solid waste management","8075471","Vehicle 1","https://doi.org/10.17028/rd.lboro.8075471.v1","Technical illustration and graphics","8075471_thumbnail.jpg"
"Solid waste management","8075477","Vehicle 2","https://doi.org/10.17028/rd.lboro.8075477.v1","Technical illustration and graphics","8075477_thumbnail.jpg"
"Solid waste management","8075489","Vehicle 3","https://doi.org/10.17028/rd.lboro.8075489.v1","Technical illustration and graphics","8075489_thumbnail.jpg"
"Solid waste management","7783952","Woman emptying solid waste from a wheelbarrow","https://doi.org/10.17028/rd.lboro.7783952.v1","Line drawings","7783952_thumbnail.jpg"
"Solid waste management","7783949","Wheelbarrow with waste","https://doi.org/10.17028/rd.lboro.7783949.v1","Line drawings","7783949_thumbnail.jpg"
"Solid waste management","7783946","Waste truck","https://doi.org/10.17028/rd.lboro.7783946.v1","Line drawings","7783946_thumbnail.jpg"
"Solid waste management","7783943","Tractor at a landfill site","https://doi.org/10.17028/rd.lboro.7783943.v1","Line drawings","7783943_thumbnail.jpg"
"Solid waste management","7783931","Solid waste cycle cart","https://doi.org/10.17028/rd.lboro.7783931.v1","Line drawings","7783931_thumbnail.jpg"
"Solid waste management","7783934","Solid waste handcart","https://doi.org/10.17028/rd.lboro.7783934.v1","Line drawings","7783934_thumbnail.jpg"
"Solid waste management","7783937","Solid waste tip","https://doi.org/10.17028/rd.lboro.7783937.v1","Line drawings","7783937_thumbnail.jpg"
"Solid waste management","7783940","Solid waste-autorickshaw","https://doi.org/10.17028/rd.lboro.7783940.v1","Line drawings","7783940_thumbnail.jpg"
"Solid waste management","7783916","Boy emptying solid waste into a skip","https://doi.org/10.17028/rd.lboro.7783916.v1","Line drawings","7783916_thumbnail.jpg"
"Solid waste management","7783919","Donkey and solid waste cart","https://doi.org/10.17028/rd.lboro.7783919.v1","Line drawings","7783919_thumbnail.jpg"
"Solid waste management","7783925","Open waste pit","https://doi.org/10.17028/rd.lboro.7783925.v1","Line drawings","7783925_thumbnail.jpg"
"Solid waste management","7783922","Motorcycle and solid waste cart","https://doi.org/10.17028/rd.lboro.7783922.v1","Line drawings","7783922_thumbnail.jpg"
"Sewerage","7907363","Sewerage network and infiltration system for five houses","https://doi.org/10.17028/rd.lboro.7907363.v1","Technical illustration and graphics","7907363_thumbnail.jpg"
"Sewerage","8068706","Connection details of buried manhole","https://doi.org/10.17028/rd.lboro.8068706.v1","Technical illustration and graphics","8068706_thumbnail.jpg"
"Sewerage","8068700","Ratio of maximum flow to average flow","https://doi.org/10.17028/rd.lboro.8068700.v1","Technical illustration and graphics","8068700_thumbnail.jpg"
"Sewerage","8068709","Tertiary sewers","https://doi.org/10.17028/rd.lboro.8068709.v1","Technical illustration and graphics","8068709_thumbnail.jpg"
"Sewerage","8068697","Conventional and shallow sewer layouts","https://doi.org/10.17028/rd.lboro.8068697.v1","Technical illustration and graphics","8068697_thumbnail.jpg"
"Sewerage","8068682","Schematic cut-away view of a sewered interceptor system 1","https://doi.org/10.17028/rd.lboro.8068682.v1","Technical illustration and graphics","8068682_thumbnail.jpg"
"Sewerage","8068688","Typical layout of the upper reaches of a sewer network","https://doi.org/10.17028/rd.lboro.8068688.v1","Technical illustration and graphics","8068688_thumbnail.jpg"
"Sewerage","8068685","Schematic cut-away view of a sewered interceptor system 2","https://doi.org/10.17028/rd.lboro.8068685.v1","Technical illustration and graphics","8068685_thumbnail.jpg"
"Sewerage","8068691","Branched network of pipes for a sewer system","https://doi.org/10.17028/rd.lboro.8068691.v1","Technical illustration and graphics","8068691_thumbnail.jpg"
"Sewerage","8068661","Detail of a typical access chamber for a sewer","https://doi.org/10.17028/rd.lboro.8068661.v1","Technical illustration and graphics","8068661_thumbnail.jpg"
"Sewerage","8068664","Tank inlet pipe","https://doi.org/10.17028/rd.lboro.8068664.v1","Technical illustration and graphics","8068664_thumbnail.jpg"
"Sewerage","8068673","Options for flow-through tank - partitions","https://doi.org/10.17028/rd.lboro.8068673.v1","Technical illustration and graphics","8068673_thumbnail.jpg"
"Sewerage","8068670","Tank outlet using overflow - weir","https://doi.org/10.17028/rd.lboro.8068670.v1","Technical illustration and graphics","8068670_thumbnail.jpg"
"Sewerage","8068649","Sewer layout for the interceptor tank system in Brotas Brazil","https://doi.org/10.17028/rd.lboro.8068649.v1","Technical illustration and graphics","8068649_thumbnail.jpg"
"Sewerage","8068655","Schematic cutaway view of a sewer","https://doi.org/10.17028/rd.lboro.8068655.v1","Technical illustration and graphics","8068655_thumbnail.jpg"
"Sewerage","8068652","On-plot interceptor tank with sludge-drying bed","https://doi.org/10.17028/rd.lboro.8068652.v1","Technical illustration and graphics","8068652_thumbnail.jpg"
"Sewerage","8068610","Micro-drainage system","https://doi.org/10.17028/rd.lboro.8068610.v1","Technical illustration and graphics","8068610_thumbnail.jpg"
"Sewerage","8068616","Model of the layout of a small condominial sewerage scheme","https://doi.org/10.17028/rd.lboro.8068616.v1","Technical illustration and graphics","8068616_thumbnail.jpg"
"Sewerage","8068628","Condominial sewer layout in Petrolina Brazil","https://doi.org/10.17028/rd.lboro.8068628.v1","Technical illustration and graphics","8068628_thumbnail.jpg"
"Sewerage","8068595","Typical installation of pipework in a shared trends","https://doi.org/10.17028/rd.lboro.8068595.v1","Technical illustration and graphics","8068595_thumbnail.jpg"
"Sewerage","8068601","Conventional layout of a collector sewer network","https://doi.org/10.17028/rd.lboro.8068601.v1","Technical illustration and graphics","8068601_thumbnail.jpg"
"Sewerage","8068721","Four types activated sludge system 2","https://doi.org/10.17028/rd.lboro.8068721.v1","Technical illustration and graphics","8068721_thumbnail.jpg"
"Sewerage","8068718","Four types activated sludge system 1","https://doi.org/10.17028/rd.lboro.8068718.v1","Technical illustration and graphics","8068718_thumbnail.jpg"
"Sewerage","8068181","A guide to sanitation selection","https://doi.org/10.17028/rd.lboro.8068181.v1","Technical illustration and graphics","8068181_thumbnail.jpg"
"Sewerage","8068562","Rodding eye as the head of a sewer","https://doi.org/10.17028/rd.lboro.8068562.v1","Technical illustration and graphics","8068562_thumbnail.jpg"
"Sewerage","8068559","Underground junctions box","https://doi.org/10.17028/rd.lboro.8068559.v1","Technical illustration and graphics","8068559_thumbnail.jpg"
"Sewerage","8068574","Effect of pipe diameter on solids movement efficiency","https://doi.org/10.17028/rd.lboro.8068574.v1","Technical illustration and graphics","8068574_thumbnail.jpg"
"Sewerage","8068568","Rodding eyes to replace an access chamber","https://doi.org/10.17028/rd.lboro.8068568.v1","Technical illustration and graphics","8068568_thumbnail.jpg"
"Sewerage","8068526","Typical layout of the upper reaches of a sewer network","https://doi.org/10.17028/rd.lboro.8068526.v1","Technical illustration and graphics","8068526_thumbnail.jpg"
"Sewerage","8068532","Solids transport mechanisms in the upper reaches of a sewer network","https://doi.org/10.17028/rd.lboro.8068532.v1","Technical illustration and graphics","8068532_thumbnail.jpg"
"Sewerage","8068535","Small interceptor tank with four to six hours retention","https://doi.org/10.17028/rd.lboro.8068535.v1","Technical illustration and graphics","8068535_thumbnail.jpg"
"Sewerage","8068553","Typical design for a large interceptor tank","https://doi.org/10.17028/rd.lboro.8068553.v1","Technical illustration and graphics","8068553_thumbnail.jpg"
"Sewerage","8068520","Predicting the likelihood of on-site sanitation failure","https://doi.org/10.17028/rd.lboro.8068520.v1","Technical illustration and graphics","8068520_thumbnail.jpg"
"Sewerage","8068517","Rate maximum flow and average flow","https://doi.org/10.17028/rd.lboro.8068517.v1","Technical illustration and graphics","8068517_thumbnail.jpg"
"Sewerage","8068523","Changes in the nitrate concentration of groundwater","https://doi.org/10.17028/rd.lboro.8068523.v1","Technical illustration and graphics","8068523_thumbnail.jpg"
"Sewerage","8068496","Convent shallow sewer","https://doi.org/10.17028/rd.lboro.8068496.v1","Technical illustration and graphics","8068496_thumbnail.jpg"
"Sewerage","8068508","Minimum gradient flow","https://doi.org/10.17028/rd.lboro.8068508.v1","Technical illustration and graphics","8068508_thumbnail.jpg"
"Sewerage","8068502","Latrine and septic tank without tanker","https://doi.org/10.17028/rd.lboro.8068502.v1","Technical illustration and graphics","8068502_thumbnail.jpg"
"Sewerage","8068514","Options for flow through tank partitions","https://doi.org/10.17028/rd.lboro.8068514.v1","Technical illustration and graphics","8068514_thumbnail.jpg"
"Sewerage","8068373","Branched network pipes","https://doi.org/10.17028/rd.lboro.8068373.v1","Technical illustration and graphics","8068373_thumbnail.jpg"
"Sewerage","8068379","Condominial sewer layout in Petrolina 1","https://doi.org/10.17028/rd.lboro.8068379.v1","Technical illustration and graphics","8068379_thumbnail.jpg"
"Sewerage","8068382","Condominial sewer layout in Petrolina 2","https://doi.org/10.17028/rd.lboro.8068382.v1","Technical illustration and graphics","8068382_thumbnail.jpg"
"Sewerage","8068493","Connection detail","https://doi.org/10.17028/rd.lboro.8068493.v1","Technical illustration and graphics","8068493_thumbnail.jpg"
"Sewerage","8068367","Aeration of a septic tank","https://doi.org/10.17028/rd.lboro.8068367.v1","Technical illustration and graphics","8068367_thumbnail.jpg"
"Sewerage","8068349","Sewers usually follow the ground slope and road pattern","https://doi.org/10.17028/rd.lboro.8068349.v1","Technical illustration and graphics","8068349_thumbnail.jpg"
"Sewerage","8068355","From home to city","https://doi.org/10.17028/rd.lboro.8068355.v1","Technical illustration and graphics","8068355_thumbnail.jpg"
"Sewerage","8068352","Simple branches and looped networks","https://doi.org/10.17028/rd.lboro.8068352.v1","Technical illustration and graphics","8068352_thumbnail.jpg"
"Sewerage","8068361","House connections from home to river and environs","https://doi.org/10.17028/rd.lboro.8068361.v1","Technical illustration and graphics","8068361_thumbnail.jpg"
"Sewerage","8068337","Sewer connections and manholes","https://doi.org/10.17028/rd.lboro.8068337.v1","Technical illustration and graphics","8068337_thumbnail.jpg"
"Sewerage","8068343","Washout details","https://doi.org/10.17028/rd.lboro.8068343.v1","Technical illustration and graphics","8068343_thumbnail.jpg"
"Sewerage","7957601","Latrine for minimising sludge volumes","https://doi.org/10.17028/rd.lboro.7957601.v1","Technical illustration and graphics","7957601_thumbnail.jpg"
"Sewerage","7783790","Laying a sewer pipe","https://doi.org/10.17028/rd.lboro.7783790.v1","Line drawings","7783790_thumbnail.jpg"
"Septic tanks","7868660","Section through a septic tank","https://doi.org/10.17028/rd.lboro.7868660.v1","Technical illustration and graphics","7868660_thumbnail.jpg"
"Septic tanks","7868675","Section through a septic tank","https://doi.org/10.17028/rd.lboro.7868675.v1","Technical illustration and graphics","7868675_thumbnail.jpg"
"Septic tanks","7902566","Septic-tank location plan","https://doi.org/10.17028/rd.lboro.7902566.v1","Technical illustration and graphics","7902566_thumbnail.jpg"
"Septic tanks","7902560","Septic-tank design","https://doi.org/10.17028/rd.lboro.7902560.v1","Technical illustration and graphics","7902560_thumbnail.jpg"
"Septic tanks","7902611","Pour-flush latrine septic-tank and soakaway","https://doi.org/10.17028/rd.lboro.7902611.v1","Technical illustration and graphics","7902611_thumbnail.jpg"
"Septic tanks","7907405","Septic-tank and filter beds","https://doi.org/10.17028/rd.lboro.7907405.v1","Technical illustration and graphics","7907405_thumbnail.jpg"
"Septic tanks","7907708","Septic tank","https://doi.org/10.17028/rd.lboro.7907708.v1","Technical illustration and graphics","7907708_thumbnail.jpg"
"Septic tanks","7910453","Infiltration trench","https://doi.org/10.17028/rd.lboro.7910453.v1","Technical illustration and graphics","7910453_thumbnail.jpg"
"Septic tanks","7946057","Biogas tank with latrine and septic tank","https://doi.org/10.17028/rd.lboro.7946057.v1","Technical illustration and graphics","7946057_thumbnail.jpg"
"Septic tanks","8068502","Latrine and septic tank without tanker","https://doi.org/10.17028/rd.lboro.8068502.v1","Technical illustration and graphics","8068502_thumbnail.jpg"
"Septic tanks","8068367","Aeration of a septic tank","https://doi.org/10.17028/rd.lboro.8068367.v1","Technical illustration and graphics","8068367_thumbnail.jpg"
"Septic tanks","8059118","Distance from well to septic tank","https://doi.org/10.17028/rd.lboro.8059118.v1","Technical illustration and graphics","8059118_thumbnail.jpg"
"Septic tanks","8067878","Septic tank section","https://doi.org/10.17028/rd.lboro.8067878.v1","Technical illustration and graphics","8067878_thumbnail.jpg"
"Septic tanks","8067860","Septic tank systems version 2","https://doi.org/10.17028/rd.lboro.8067860.v1","Technical illustration and graphics","8067860_thumbnail.jpg"
"Septic tanks","8067863","Septic tank systems version 1","https://doi.org/10.17028/rd.lboro.8067863.v1","Technical illustration and graphics","8067863_thumbnail.jpg"
"Septic tanks","8067866","Septic tank isometric","https://doi.org/10.17028/rd.lboro.8067866.v1","Technical illustration and graphics","8067866_thumbnail.jpg"
"Septic tanks","8067839","Septic tank location plan version 2","https://doi.org/10.17028/rd.lboro.8067839.v1","Technical illustration and graphics","8067839_thumbnail.jpg"
"Septic tanks","8067842","Septic tank location plan version 1","https://doi.org/10.17028/rd.lboro.8067842.v1","Technical illustration and graphics","8067842_thumbnail.jpg"
"Septic tanks","8067854","Septic tank","https://doi.org/10.17028/rd.lboro.8067854.v1","Technical illustration and graphics","8067854_thumbnail.jpg"
"Septic tanks","8067851","Septic tank location plan","https://doi.org/10.17028/rd.lboro.8067851.v1","Technical illustration and graphics","8067851_thumbnail.jpg"
"Septic tanks","8067824","Septic tank design section A-A","https://doi.org/10.17028/rd.lboro.8067824.v1","Technical illustration and graphics","8067824_thumbnail.jpg"
"Septic tanks","8067830","Septic tank design section B-B","https://doi.org/10.17028/rd.lboro.8067830.v1","Technical illustration and graphics","8067830_thumbnail.jpg"
"Septic tanks","8067833","Septic tank design","https://doi.org/10.17028/rd.lboro.8067833.v1","Technical illustration and graphics","8067833_thumbnail.jpg"
"Septic tanks","8067836","Septic tank location plan elevation","https://doi.org/10.17028/rd.lboro.8067836.v1","Technical illustration and graphics","8067836_thumbnail.jpg"
"Septic tanks","8067815","Infiltration trenches on a flat site","https://doi.org/10.17028/rd.lboro.8067815.v1","Technical illustration and graphics","8067815_thumbnail.jpg"
"Septic tanks","8067809","Infiltration trenches an a sloping site","https://doi.org/10.17028/rd.lboro.8067809.v1","Technical illustration and graphics","8067809_thumbnail.jpg"
"Septic tanks","8067818","Septic tank design plan","https://doi.org/10.17028/rd.lboro.8067818.v1","Technical illustration and graphics","8067818_thumbnail.jpg"
"Septic tanks","7982822","Septic tank system to sewer","https://doi.org/10.17028/rd.lboro.7982822.v1","Technical illustration and graphics","7982822_thumbnail.jpg"
"Septic tanks","7982825","Septic tank systems","https://doi.org/10.17028/rd.lboro.7982825.v1","Technical illustration and graphics","7982825_thumbnail.jpg"
"Septic tanks","7982789","Flush toilet to septic tank","https://doi.org/10.17028/rd.lboro.7982789.v1","Technical illustration and graphics","7982789_thumbnail.jpg"
"Septic tanks","7783775","Emptying a septic tank","https://doi.org/10.17028/rd.lboro.7783775.v1","Line drawings","7783775_thumbnail.jpg"
"Septic tanks","7783778","Septic tank under construction","https://doi.org/10.17028/rd.lboro.7783778.v1","Line drawings","7783778_thumbnail.jpg"
"Septic tanks","7798883","Tanker emptying septic tank","https://doi.org/10.17028/rd.lboro.7798883.v1","Line drawings","7798883_thumbnail.jpg"
"Sanitary surveys","7982648","Sanitary seal for a borehole","https://doi.org/10.17028/rd.lboro.7982648.v1","Technical illustration and graphics","7982648_thumbnail.jpg"
"Sanitary surveys","7982681","Sanitary surveying 2a","https://doi.org/10.17028/rd.lboro.7982681.v1","Technical illustration and graphics","7982681_thumbnail.jpg"
"Sanitary surveys","7982690","River pollution 1a","https://doi.org/10.17028/rd.lboro.7982690.v1","Technical illustration and graphics","7982690_thumbnail.jpg"
"Sanitary surveys","7982693","River pollution 2","https://doi.org/10.17028/rd.lboro.7982693.v1","Technical illustration and graphics","7982693_thumbnail.jpg"
"Sanitary surveys","7982687","River pollution 1","https://doi.org/10.17028/rd.lboro.7982687.v1","Technical illustration and graphics","7982687_thumbnail.jpg"
"Sanitary surveys","7982672","Sanitary surveying 1a","https://doi.org/10.17028/rd.lboro.7982672.v1","Technical illustration and graphics","7982672_thumbnail.jpg"
"Sanitary surveys","7982678","Sanitary surveying 2","https://doi.org/10.17028/rd.lboro.7982678.v1","Technical illustration and graphics","7982678_thumbnail.jpg"
"Sanitary surveys","7982669","Sanitary surveying 1","https://doi.org/10.17028/rd.lboro.7982669.v1","Technical illustration and graphics","7982669_thumbnail.jpg"
"Sanitary surveys","7782833","Sanitary surveying","https://doi.org/10.17028/rd.lboro.7782833.v1","Line drawings","7782833_thumbnail.jpg"
"Rainwater collection","8094344","Rainwater standpost","https://doi.org/10.17028/rd.lboro.8094344.v1","Technical illustration and graphics","8094344_thumbnail.jpg"
"Rainwater collection","8068790","Angled mesh strainer used to intercept larger debris in captured rainwater","https://doi.org/10.17028/rd.lboro.8068790.v1","Technical illustration and graphics","8068790_thumbnail.jpg"
"Rainwater collection","7952264","Standpost","https://doi.org/10.17028/rd.lboro.7952264.v1","Technical illustration and graphics","7952264_thumbnail.jpg"
"Rainwater collection","7982309","The water cycle","https://doi.org/10.17028/rd.lboro.7982309.v1","Technical illustration and graphics","7982309_thumbnail.jpg"
"Rainwater collection","7982252","Typical roofing materials and gutter systems 1","https://doi.org/10.17028/rd.lboro.7982252.v1","Technical illustration and graphics","7982252_thumbnail.jpg"
"Rainwater collection","7982261","Typical roofing materials and gutter systems 2","https://doi.org/10.17028/rd.lboro.7982261.v1","Technical illustration and graphics","7982261_thumbnail.jpg"
"Rainwater collection","7982312","Domestic rainwater catchment system","https://doi.org/10.17028/rd.lboro.7982312.v1","Technical illustration and graphics","7982312_thumbnail.jpg"
"Rainwater collection","7982234","Sump-type of first flash diverter","https://doi.org/10.17028/rd.lboro.7982234.v1","Technical illustration and graphics","7982234_thumbnail.jpg"
"Rainwater collection","7982249","Typical improved threshing floor","https://doi.org/10.17028/rd.lboro.7982249.v1","Technical illustration and graphics","7982249_thumbnail.jpg"
"Rainwater collection","7982222","Roofed area built for shade and rainwater catchment","https://doi.org/10.17028/rd.lboro.7982222.v1","Technical illustration and graphics","7982222_thumbnail.jpg"
"Rainwater collection","7982225","Rainwater an standpost","https://doi.org/10.17028/rd.lboro.7982225.v1","Technical illustration and graphics","7982225_thumbnail.jpg"
"Rainwater collection","7982228","Stretched woven plastic sack catchment","https://doi.org/10.17028/rd.lboro.7982228.v1","Technical illustration and graphics","7982228_thumbnail.jpg"
"Rainwater collection","7982207","Rainwater and standpost","https://doi.org/10.17028/rd.lboro.7982207.v1","Technical illustration and graphics","7982207_thumbnail.jpg"
"Rainwater collection","7982216","Rainwater harvesting","https://doi.org/10.17028/rd.lboro.7982216.v1","Technical illustration and graphics","7982216_thumbnail.jpg"
"Rainwater collection","7982213","Moveable downpipe used to divert the first flush","https://doi.org/10.17028/rd.lboro.7982213.v1","Technical illustration and graphics","7982213_thumbnail.jpg"
"Rainwater collection","7982219","Roof designs used with tanks and reservoirs","https://doi.org/10.17028/rd.lboro.7982219.v1","Technical illustration and graphics","7982219_thumbnail.jpg"
"Rainwater collection","7982144","Uses of rainwater run-off","https://doi.org/10.17028/rd.lboro.7982144.v1","Technical illustration and graphics","7982144_thumbnail.jpg"
"Rainwater collection","7982177","A method of roofing a rock catchment reservoir","https://doi.org/10.17028/rd.lboro.7982177.v1","Technical illustration and graphics","7982177_thumbnail.jpg"
"Rainwater collection","7982192","Ground-level catchment","https://doi.org/10.17028/rd.lboro.7982192.v1","Technical illustration and graphics","7982192_thumbnail.jpg"
"Rainwater collection","7982180","Angled mesh strainer used to intercept larger debris in captured rainwater","https://doi.org/10.17028/rd.lboro.7982180.v1","Technical illustration and graphics","7982180_thumbnail.jpg"
"Rainwater collection","7982186","Flow deflectors and suspended gutters","https://doi.org/10.17028/rd.lboro.7982186.v1","Technical illustration and graphics","7982186_thumbnail.jpg"
"Rainwater collection","7982102","Sump type of the first flush diverter","https://doi.org/10.17028/rd.lboro.7982102.v1","Technical illustration and graphics","7982102_thumbnail.jpg"
"Rainwater collection","7982018","Methods of monitoring water usage and leakage","https://doi.org/10.17028/rd.lboro.7982018.v1","Technical illustration and graphics","7982018_thumbnail.jpg"
"Rainwater collection","7982063","Moveable downpipe used to divert the first flush","https://doi.org/10.17028/rd.lboro.7982063.v1","Technical illustration and graphics","7982063_thumbnail.jpg"
"Rainwater collection","7982033","Methods of retaining some water In the tank","https://doi.org/10.17028/rd.lboro.7982033.v1","Technical illustration and graphics","7982033_thumbnail.jpg"
"Rainwater collection","7982015","A simple silt trap","https://doi.org/10.17028/rd.lboro.7982015.v1","Technical illustration and graphics","7982015_thumbnail.jpg"
"Rainwater collection","7765184","Rainwater collection 6","https://doi.org/10.17028/rd.lboro.7765184.v1","Line drawings","7765184_thumbnail.jpg"
"Rainwater collection","7765178","Rainwater collection 4","https://doi.org/10.17028/rd.lboro.7765178.v1","Line drawings","7765178_thumbnail.jpg"
"Rainwater collection","7765175","Rainwater collection 3","https://doi.org/10.17028/rd.lboro.7765175.v1","Line drawings","7765175_thumbnail.jpg"
"Rainwater collection","7765172","Rainwater collection 2","https://doi.org/10.17028/rd.lboro.7765172.v1","Line drawings","7765172_thumbnail.jpg"
"Rainwater collection","7765181","Rainwater collection 5","https://doi.org/10.17028/rd.lboro.7765181.v1","Line drawings","7765181_thumbnail.jpg"
"Rainwater collection","7765169","Rainwater collection 1","https://doi.org/10.17028/rd.lboro.7765169.v1","Line drawings","7765169_thumbnail.jpg"
"Rainwater collection","7687445","Methods of filtering polluted water from an open reservoir","https://doi.org/10.17028/rd.lboro.7687445.v1","Technical illustration and graphics","7687445_thumbnail.jpg"
"Rainwater collection","7687448","Methods of filtering polluted water from an open reservoir","https://doi.org/10.17028/rd.lboro.7687448.v1","Technical illustration and graphics","7687448_thumbnail.jpg"
"Rainwater collection","7687430","A simple silt trap","https://doi.org/10.17028/rd.lboro.7687430.v1","Technical illustration and graphics","7687430_thumbnail.jpg"
"Rainwater collection","7687436","Gravel filter","https://doi.org/10.17028/rd.lboro.7687436.v1","Technical illustration and graphics","7687436_thumbnail.jpg"
"Rainwater collection","7687418","Angled mesh strainer used to intercept larger debris in captured rainwater","https://doi.org/10.17028/rd.lboro.7687418.v1","Technical illustration and graphics","7687418_thumbnail.jpg"
"Rainwater collection","7687421","Angled mesh strainer used to intercept larger debris in captured rainwater","https://doi.org/10.17028/rd.lboro.7687421.v1","Technical illustration and graphics","7687421_thumbnail.jpg"
"Rainwater collection","7687424","A simple silt trap","https://doi.org/10.17028/rd.lboro.7687424.v1","Technical illustration and graphics","7687424_thumbnail.jpg"
"Rainwater collection","7687439","Gravel filter","https://doi.org/10.17028/rd.lboro.7687439.v1","Technical illustration and graphics","7687439_thumbnail.jpg"
"Rainwater collection","7687409","Moveable downpipe used to divert the first flush","https://doi.org/10.17028/rd.lboro.7687409.v1","Technical illustration and graphics","7687409_thumbnail.jpg"
"Rainwater collection","7687403","Moveable downpipe used to divert the first flush","https://doi.org/10.17028/rd.lboro.7687403.v1","Technical illustration and graphics","7687403_thumbnail.jpg"
"Rainwater collection","7687412","Sump - A type of first flash diverter","https://doi.org/10.17028/rd.lboro.7687412.v1","Technical illustration and graphics","7687412_thumbnail.jpg"
"Rainwater collection","7687415","Sump - A type of first flash diverter","https://doi.org/10.17028/rd.lboro.7687415.v1","Technical illustration and graphics","7687415_thumbnail.jpg"
"Rainwater collection","7680857","Roofed area built for shade and rainwater catchment","https://doi.org/10.17028/rd.lboro.7680857.v1","Technical illustration and graphics","7680857_thumbnail.jpg"
"Rainwater collection","7680860","Roofed area built for shade and rainwater catchment","https://doi.org/10.17028/rd.lboro.7680860.v1","Technical illustration and graphics","7680860_thumbnail.jpg"
"Rainwater collection","7680833","GRAPH A plot of figures","https://doi.org/10.17028/rd.lboro.7680833.v1","Technical illustration and graphics","7680833_thumbnail.jpg"
"Rainwater collection","7680839","Uses of rainwater run-off","https://doi.org/10.17028/rd.lboro.7680839.v1","Technical illustration and graphics","7680839_thumbnail.jpg"
"Rainwater collection","7680836","Uses of rainwater run-off","https://doi.org/10.17028/rd.lboro.7680836.v1","Technical illustration and graphics","7680836_thumbnail.jpg"
"Rainwater collection","7270781","Rainwater harvesting with bathing bed and screen","https://doi.org/10.17028/rd.lboro.7270781.v1","Technical illustration and graphics","7270781_thumbnail.jpg"
"Pumps","7844648","Recirculating pumped system","https://doi.org/10.17028/rd.lboro.7844648.v1","Technical illustration and graphics","7844648_thumbnail.jpg"
"Pumps","7873889","Submersible pump","https://doi.org/10.17028/rd.lboro.7873889.v1","Technical illustration and graphics","7873889_thumbnail.jpg"
"Pumps","8095310","Handpump actions and pumping preferences","https://doi.org/10.17028/rd.lboro.8095310.v1","Technical illustration and graphics","8095310_thumbnail.jpg"
