"collection_name","title","year","doi"
"Building with the community","A clock chart recording the day's activities",2018,"https://doi.org/10.17028/rd.lboro.7270436.v1"
"Building with the community","Main water collectors, Bhutan",2018,"https://doi.org/10.17028/rd.lboro.7270460.v1"
"Building with the community","Promote or devolve",2018,"https://doi.org/10.17028/rd.lboro.7270463.v1"
"Women's health","Pregnant woman receiving an injection",2019,"https://doi.org/10.17028/rd.lboro.7799036.v1"
"Women's health","Pregnant woman",2019,"https://doi.org/10.17028/rd.lboro.7799039.v1"
"Women's health","Routine pregnancy checkup",2019,"https://doi.org/10.17028/rd.lboro.7799042.v1"
"Water vending","Selling water at a kiosk",2019,"https://doi.org/10.17028/rd.lboro.7798952.v1"
"Water vending","Water vending from a kiosk",2019,"https://doi.org/10.17028/rd.lboro.7798955.v1"
"Water vending","Paying for water with cash",2019,"https://doi.org/10.17028/rd.lboro.7798949.v1"
"Water vending","Water vendor with cycle cart",2019,"https://doi.org/10.17028/rd.lboro.7798958.v1"
"Water treatment","Water treatment with tablets",2019,"https://doi.org/10.17028/rd.lboro.7798931.v1"
"Water treatment","Candle filters",2019,"https://doi.org/10.17028/rd.lboro.7798925.v1"
"Water treatment","Trailer mounted mobile water treatment plant",2019,"https://doi.org/10.17028/rd.lboro.7798928.v1"
"Water treatment","Water treatment works",2019,"https://doi.org/10.17028/rd.lboro.7798940.v1"
"Water tanks and tankers","Tanker emptying septic tank",2019,"https://doi.org/10.17028/rd.lboro.7798883.v1"
"Water tanks and tankers","Water tankers",2019,"https://doi.org/10.17028/rd.lboro.7798892.v1"
"Water tanks and tankers","Water tanker",2019,"https://doi.org/10.17028/rd.lboro.7798886.v1"
"Water tanks and tankers","Filling a water container from a tanker",2019,"https://doi.org/10.17028/rd.lboro.7798880.v1"
"Water tanks and tankers","Cleaning out the inside of a tank with a broom",2019,"https://doi.org/10.17028/rd.lboro.7798868.v1"
"Water tanks and tankers","EJK water tanker",2019,"https://doi.org/10.17028/rd.lboro.7798871.v1"
"Water storage","Group of water pots",2019,"https://doi.org/10.17028/rd.lboro.7798853.v1"
"Water storage","Two ferrocement water pots",2019,"https://doi.org/10.17028/rd.lboro.7798856.v1"
"Water storage","Water towers",2019,"https://doi.org/10.17028/rd.lboro.7798859.v1"
"Water storage","Emergency water tank with two figures",2019,"https://doi.org/10.17028/rd.lboro.7798847.v1"
"Water storage","Ferrocement water storage jar fitted with a tap",2019,"https://doi.org/10.17028/rd.lboro.7798850.v1"
"Water storage","Drawing water from a bucket with tap",2019,"https://doi.org/10.17028/rd.lboro.7798838.v1"
"Water storage","Emergency water tank – Red Cross",2019,"https://doi.org/10.17028/rd.lboro.7798841.v1"
"Water storage","Emergency water tank on a frame",2019,"https://doi.org/10.17028/rd.lboro.7798844.v1"
"Water storage","Bucket with a tap",2019,"https://doi.org/10.17028/rd.lboro.7798832.v1"
"Water sampling and analysis","Water sampling and analysis at a pump",2019,"https://doi.org/10.17028/rd.lboro.7798799.v1"
"Water sampling and analysis","Water sampling at a handpump",2019,"https://doi.org/10.17028/rd.lboro.7798802.v1"
"Water sampling and analysis","Water sampling and analysis by a river",2019,"https://doi.org/10.17028/rd.lboro.7798796.v1"
"Water sampling and analysis","Water sampling at a treatment plant",2019,"https://doi.org/10.17028/rd.lboro.7798805.v1"
"Water sampling and analysis","Testing turbidity 1",2019,"https://doi.org/10.17028/rd.lboro.7798781.v1"
"Water sampling and analysis","Testing turbidity 2",2019,"https://doi.org/10.17028/rd.lboro.7798784.v1"
"Water sampling and analysis","Testing turbidity 3",2019,"https://doi.org/10.17028/rd.lboro.7798787.v1"
"Water sampling and analysis","Testing turbidity 4",2019,"https://doi.org/10.17028/rd.lboro.7798793.v1"
"Water sampling and analysis","Portable water testing kit",2019,"https://doi.org/10.17028/rd.lboro.7798775.v1"
"Water sampling and analysis","Testing the pH level of water",2019,"https://doi.org/10.17028/rd.lboro.7798778.v1"
"Water sampling and analysis","Hand and jug",2019,"https://doi.org/10.17028/rd.lboro.7798766.v1"
"Water sampling and analysis","Filling a chlorinator flipped",2019,"https://doi.org/10.17028/rd.lboro.7798763.v1"
"Water sampling and analysis","Hand and tablet",2019,"https://doi.org/10.17028/rd.lboro.7798769.v1"
"Water sampling and analysis","Portable incubator for testing faecal bacteria",2019,"https://doi.org/10.17028/rd.lboro.7798772.v1"
"Water sampling and analysis","Bucket of turbid water",2019,"https://doi.org/10.17028/rd.lboro.7798757.v1"
"Water sampling and analysis","Examining the turbidity of water",2019,"https://doi.org/10.17028/rd.lboro.7798760.v1"
"Water – containers","Water roller with landscape",2019,"https://doi.org/10.17028/rd.lboro.7798733.v1"
"Water – containers","Water carrier for a donkey",2019,"https://doi.org/10.17028/rd.lboro.7798727.v1"
"Water – containers","Yellow jerry can",2019,"https://doi.org/10.17028/rd.lboro.7798739.v1"
"Water – containers","Yellow jerry cans",2019,"https://doi.org/10.17028/rd.lboro.7798742.v1"
"Water – containers","Rubber water bags",2019,"https://doi.org/10.17028/rd.lboro.7798709.v1"
"Water – containers","Two water containers",2019,"https://doi.org/10.17028/rd.lboro.7798712.v1"
"Water – containers","Water bags",2019,"https://doi.org/10.17028/rd.lboro.7798718.v1"
"Water – containers","Uncovered water containers",2019,"https://doi.org/10.17028/rd.lboro.7798715.v1"
"Water – containers","Round clay water pot",2019,"https://doi.org/10.17028/rd.lboro.7798703.v1"
"Water – containers","Round clay water pot and tyre",2019,"https://doi.org/10.17028/rd.lboro.7798706.v1"
"Water – containers","Gourd",2019,"https://doi.org/10.17028/rd.lboro.7798691.v1"
"Water – containers","Metal water pot",2019,"https://doi.org/10.17028/rd.lboro.7798694.v1"
"Water – containers","Pot with a narrow neck",2019,"https://doi.org/10.17028/rd.lboro.7798700.v1"
"Water – containers","Oxfam water bucket",2019,"https://doi.org/10.17028/rd.lboro.7798697.v1"
"Water – containers","Donkeys with jerry cans",2019,"https://doi.org/10.17028/rd.lboro.7798679.v1"
"Water – containers","Donkey with water carrier",2019,"https://doi.org/10.17028/rd.lboro.7798670.v1"
"Water – containers","Funnel and jerrycan at a pump",2019,"https://doi.org/10.17028/rd.lboro.7798685.v1"
"Water – containers","Assorted pots",2019,"https://doi.org/10.17028/rd.lboro.7798652.v1"
"Water – containers","Brass pot",2019,"https://doi.org/10.17028/rd.lboro.7798664.v1"
"Water – containers","Clay water pot - Egypt",2019,"https://doi.org/10.17028/rd.lboro.7798667.v1"
"Water – drinking","Boy drinking water from a pot",2019,"https://doi.org/10.17028/rd.lboro.7798631.v1"
"Water – drinking","Boy drinking from a bowl",2019,"https://doi.org/10.17028/rd.lboro.7798628.v1"
"Water – drinking","Man drinking from a jar",2019,"https://doi.org/10.17028/rd.lboro.7798634.v1"
"Water – bottled","Pouring water from a bottle into a cup",2018,"https://doi.org/10.17028/rd.lboro.7122917.v1"
"Water – bottled","Drinking from a water bottle 2",2018,"https://doi.org/10.17028/rd.lboro.7122914.v1"
"Water – bottled","Drinking from a water bottle 1",2018,"https://doi.org/10.17028/rd.lboro.7122908.v1"
"Water – bottled","Drinking bottled water",2018,"https://doi.org/10.17028/rd.lboro.7122905.v1"
"Water – bottled","Bottles of water",2018,"https://doi.org/10.17028/rd.lboro.7122902.v1"
"Water – bottled","Bottle of water",2018,"https://doi.org/10.17028/rd.lboro.7122872.v1"
"Volunteers","Volunteers supporting each other",2019,"https://doi.org/10.17028/rd.lboro.7798358.v1"
"Volunteers","Volunteers talking to villagers",2019,"https://doi.org/10.17028/rd.lboro.7798361.v1"
"Volunteers","Emblems on a keyring",2019,"https://doi.org/10.17028/rd.lboro.7798376.v1"
"Volunteers","Volunteers with posters",2019,"https://doi.org/10.17028/rd.lboro.7798370.v1"
"Volunteers","Volunteers conducting assessment",2019,"https://doi.org/10.17028/rd.lboro.7798346.v1"
"Volunteers","Volunteers in the community",2019,"https://doi.org/10.17028/rd.lboro.7798352.v1"
"Volunteers","Volunteers playing with children",2019,"https://doi.org/10.17028/rd.lboro.7798355.v1"
"Volunteers","Volunteer using IEC materials",2019,"https://doi.org/10.17028/rd.lboro.7798331.v1"
"Volunteers","Volunteer washing out a wound",2019,"https://doi.org/10.17028/rd.lboro.7798340.v1"
"Volunteers","Volunteers carrying an injured woman",2019,"https://doi.org/10.17028/rd.lboro.7798343.v1"
"Volunteers","Volunteer performs chest compressions",2019,"https://doi.org/10.17028/rd.lboro.7798316.v1"
"Volunteers","Volunteer talking to medical staff",2019,"https://doi.org/10.17028/rd.lboro.7798322.v1"
"Volunteers","Volunteer talking to village elders",2019,"https://doi.org/10.17028/rd.lboro.7798328.v1"
"Volunteers","Volunteer comforts a grieving man",2019,"https://doi.org/10.17028/rd.lboro.7798304.v1"
"Volunteers","Volunteer in a school",2019,"https://doi.org/10.17028/rd.lboro.7798313.v1"
"Volunteers","Volunteer faces the media",2019,"https://doi.org/10.17028/rd.lboro.7798307.v1"
"Volunteers","Red Crescent team with ambulance",2019,"https://doi.org/10.17028/rd.lboro.7798295.v1"
"Volunteers","Treatment in a field health centre",2019,"https://doi.org/10.17028/rd.lboro.7798301.v1"
"Volunteers","Multi-cultural volunteers",2019,"https://doi.org/10.17028/rd.lboro.7798283.v1"
"Volunteers","Peer support",2019,"https://doi.org/10.17028/rd.lboro.7798286.v1"
"Volunteers","Psychosocial support programme",2019,"https://doi.org/10.17028/rd.lboro.7798292.v1"
"Volunteers","House visit by a volunteer 1",2019,"https://doi.org/10.17028/rd.lboro.7798274.v1"
"Volunteers","House visit by a volunteer 2",2019,"https://doi.org/10.17028/rd.lboro.7798277.v1"
"Volunteers","Household interview by a volunteer",2019,"https://doi.org/10.17028/rd.lboro.7798280.v1"
"Volunteers","Group discussion",2019,"https://doi.org/10.17028/rd.lboro.7798265.v1"
"Volunteers","Health promotion by a volunteer",2019,"https://doi.org/10.17028/rd.lboro.7798271.v1"
"Volunteers","A volunteer visits a family at home",2019,"https://doi.org/10.17028/rd.lboro.7798241.v1"
"Volunteers","Children and volunteers",2019,"https://doi.org/10.17028/rd.lboro.7798247.v1"
"Volunteers","Day sack and contents",2019,"https://doi.org/10.17028/rd.lboro.7798253.v1"
"Volunteers","Distributing supplies from a van",2019,"https://doi.org/10.17028/rd.lboro.7798262.v1"
"Volunteers","Playing with children",2019,"https://doi.org/10.17028/rd.lboro.7798235.v1"
"Volunteers","One-to-one conversation with a volunteer",2019,"https://doi.org/10.17028/rd.lboro.7798238.v1"
"Vectors","Monkey",2019,"https://doi.org/10.17028/rd.lboro.7798214.v1"
"Vectors","Scorpion",2019,"https://doi.org/10.17028/rd.lboro.7798217.v1"
"Vectors","Dogs",2019,"https://doi.org/10.17028/rd.lboro.7798211.v1"
"Vectors","Snake",2019,"https://doi.org/10.17028/rd.lboro.7798220.v1"
"Vectors","Bats",2019,"https://doi.org/10.17028/rd.lboro.7798205.v1"
"Vectors","Bee",2019,"https://doi.org/10.17028/rd.lboro.7798208.v1"
"Vaccination","Vaccination campaign",2019,"https://doi.org/10.17028/rd.lboro.7797857.v1"
"Vaccination","Vaccination in the community 1",2019,"https://doi.org/10.17028/rd.lboro.7797851.v1"
"Vaccination","Vaccination in the community 2",2019,"https://doi.org/10.17028/rd.lboro.7797854.v1"
"Vaccination","Child receiving polio vaccine",2019,"https://doi.org/10.17028/rd.lboro.7797860.v1"
"Vaccination","Vaccines",2019,"https://doi.org/10.17028/rd.lboro.7797848.v1"
"Timber, trees and vegetation","Young tree",2019,"https://doi.org/10.17028/rd.lboro.7797743.v1"
"Timber, trees and vegetation","Banana tree",2019,"https://doi.org/10.17028/rd.lboro.7797746.v1"
"Timber, trees and vegetation","Timber stacked for seasoning",2019,"https://doi.org/10.17028/rd.lboro.7797749.v1"
"Surveying","Looking through an Abney level",2019,"https://doi.org/10.17028/rd.lboro.7797710.v1"
"Surface water","Surface-water - fenced 1",2019,"https://doi.org/10.17028/rd.lboro.7797698.v1"
"Surface water","Surface-water - fenced 2",2019,"https://doi.org/10.17028/rd.lboro.7797701.v1"
"Surface water","Man and a woman by the edge of a lake",2019,"https://doi.org/10.17028/rd.lboro.7797695.v1"
"Surface water","Woman collecting water",2019,"https://doi.org/10.17028/rd.lboro.7797704.v1"
"Surface water","Collecting water from a river",2019,"https://doi.org/10.17028/rd.lboro.7797692.v1"
"Surface water","Child collecting water from a shallow pond",2019,"https://doi.org/10.17028/rd.lboro.7797680.v1"
"Surface water","Child using an access platform to collect water from a pond",2019,"https://doi.org/10.17028/rd.lboro.7797686.v1"
"Substance abuse","Substance abuse - solvents",2019,"https://doi.org/10.17028/rd.lboro.7797656.v1"
"Substance abuse","Substance abuse - tobacco and marijuana",2019,"https://doi.org/10.17028/rd.lboro.7797659.v1"
"Substance abuse","Substance abuse - pills",2019,"https://doi.org/10.17028/rd.lboro.7797653.v1"
"Substance abuse","Substance abuse",2019,"https://doi.org/10.17028/rd.lboro.7797662.v1"
"Substance abuse","Substance abuse - hard drugs",2019,"https://doi.org/10.17028/rd.lboro.7797650.v1"
"Substance abuse","Sharing needles",2019,"https://doi.org/10.17028/rd.lboro.7797638.v1"
"Substance abuse","Substance abuse - alcohol",2019,"https://doi.org/10.17028/rd.lboro.7797644.v1"
"Seasons and weather","Storm clouds with lightening",2019,"https://doi.org/10.17028/rd.lboro.7782980.v1"
"Seasons and weather","Rainy season",2019,"https://doi.org/10.17028/rd.lboro.7782974.v1"
"Seasons and weather","Boy running to car",2019,"https://doi.org/10.17028/rd.lboro.7782968.v1"
"Seasons and weather","Dry season",2019,"https://doi.org/10.17028/rd.lboro.7782971.v1"
"Seasons and weather","Boy crouching down",2019,"https://doi.org/10.17028/rd.lboro.7782962.v1"
"Seasons and weather","Boy getting out of water",2019,"https://doi.org/10.17028/rd.lboro.7782965.v1"
"Reproductive health","Pregnant woman receiving an injection",2019,"https://doi.org/10.17028/rd.lboro.7765301.v1"
"Reproductive health","Couple at a family planning centre",2019,"https://doi.org/10.17028/rd.lboro.7765298.v1"
"Reproductive health","Pregnant woman",2019,"https://doi.org/10.17028/rd.lboro.7765304.v1"
"Reproductive health","Mother and baby",2019,"https://doi.org/10.17028/rd.lboro.7765307.v1"
"Reproductive health","Breastfeeding dehydrated",2019,"https://doi.org/10.17028/rd.lboro.7765280.v1"
"Reproductive health","Mother bottle feeding",2019,"https://doi.org/10.17028/rd.lboro.7765283.v1"
"Reproductive health","Childbirth in hygienic conditions",2019,"https://doi.org/10.17028/rd.lboro.7765295.v1"
"Reproductive health","Wrapped newborn with mother",2019,"https://doi.org/10.17028/rd.lboro.7765289.v1"
"Reproductive health","Breastfeeding",2019,"https://doi.org/10.17028/rd.lboro.7765271.v1"
"Reproductive health","Childbirth",2019,"https://doi.org/10.17028/rd.lboro.7765274.v1"
"Religious practices","A funeral pyre",2019,"https://doi.org/10.17028/rd.lboro.7765259.v1"
"Religious practices","A Hindu funeral",2019,"https://doi.org/10.17028/rd.lboro.7765262.v1"
"Religious practices","Engaging in religious ceremonies",2019,"https://doi.org/10.17028/rd.lboro.7765265.v1"
"Refugees and refugee camps","Refugees and the Red Crescent emblem",2019,"https://doi.org/10.17028/rd.lboro.7765253.v1"
"Refugees and refugee camps","Refugee camp 1",2019,"https://doi.org/10.17028/rd.lboro.7765247.v1"
"Refugees and refugee camps","Refugee camp 2",2019,"https://doi.org/10.17028/rd.lboro.7765250.v1"
"Refugees and refugee camps","Refugees Kosovo",2019,"https://doi.org/10.17028/rd.lboro.7765256.v1"
"Refugees and refugee camps","Mother and child under a blanket",2019,"https://doi.org/10.17028/rd.lboro.7765238.v1"
"Refugees and refugee camps","Red Cross tent accommodation for refugees",2019,"https://doi.org/10.17028/rd.lboro.7765244.v1"
"Refugees and refugee camps","Delivering supplies by aircraft",2019,"https://doi.org/10.17028/rd.lboro.7765223.v1"
"Refugees and refugee camps","Delivering supplies by helicopter",2019,"https://doi.org/10.17028/rd.lboro.7765226.v1"
"Refugees and refugee camps","Helping with the distribution of supplies",2019,"https://doi.org/10.17028/rd.lboro.7765235.v1"
"Refugees and refugee camps","Distribution of drugs",2019,"https://doi.org/10.17028/rd.lboro.7765232.v1"
"Refugees and refugee camps","Continuum of shelter 6",2019,"https://doi.org/10.17028/rd.lboro.7765214.v1"
"Refugees and refugee camps","Continuum of shelter 7",2019,"https://doi.org/10.17028/rd.lboro.7765217.v1"
"Refugees and refugee camps","Continuum of shelter 8",2019,"https://doi.org/10.17028/rd.lboro.7765220.v1"
"Refugees and refugee camps","Continuum of shelter 1",2019,"https://doi.org/10.17028/rd.lboro.7765199.v1"
"Refugees and refugee camps","Continuum of shelter 3",2019,"https://doi.org/10.17028/rd.lboro.7765205.v1"
"Refugees and refugee camps","Continuum of shelter 2",2019,"https://doi.org/10.17028/rd.lboro.7765202.v1"
"Refugees and refugee camps","Continuum of shelter 5",2019,"https://doi.org/10.17028/rd.lboro.7765211.v1"
"Refugees and refugee camps","Child in a refugee camp",2019,"https://doi.org/10.17028/rd.lboro.7765193.v1"
"Refugees and refugee camps","Continuum of shelter 4",2019,"https://doi.org/10.17028/rd.lboro.7765208.v1"
"People","Three people in a discussion 4",2018,"https://doi.org/10.17028/rd.lboro.7472573.v1"
"People","Indian woman",2018,"https://doi.org/10.17028/rd.lboro.7472621.v1"
"People","Woman carrying a heavy load",2018,"https://doi.org/10.17028/rd.lboro.7472627.v1"
"People","Writing at a computer",2018,"https://doi.org/10.17028/rd.lboro.7472618.v1"
"People","Woman pointing",2018,"https://doi.org/10.17028/rd.lboro.7472633.v1"
"People","Writing 2a",2018,"https://doi.org/10.17028/rd.lboro.7472606.v1"
"People","Writing 3",2018,"https://doi.org/10.17028/rd.lboro.7472609.v1"
"People","Writing 4",2018,"https://doi.org/10.17028/rd.lboro.7472612.v1"
"People","Writing 5",2018,"https://doi.org/10.17028/rd.lboro.7472615.v1"
"People","Two people in a discussion 7",2018,"https://doi.org/10.17028/rd.lboro.7472594.v1"
"People","Two people in a discussion 8",2018,"https://doi.org/10.17028/rd.lboro.7472597.v1"
"People","Writing 2",2018,"https://doi.org/10.17028/rd.lboro.7472603.v1"
"People","Writing 1",2018,"https://doi.org/10.17028/rd.lboro.7472600.v1"
"People","Two people in a discussion 3",2018,"https://doi.org/10.17028/rd.lboro.7472582.v1"
"People","Two people in a discussion 5",2018,"https://doi.org/10.17028/rd.lboro.7472588.v1"
"People","Two people in a discussion 4",2018,"https://doi.org/10.17028/rd.lboro.7472585.v1"
"People","Two people in a discussion 6",2018,"https://doi.org/10.17028/rd.lboro.7472591.v1"
"People","Three people in a discussion 2",2018,"https://doi.org/10.17028/rd.lboro.7472567.v1"
"People","Three people in a discussion 3",2018,"https://doi.org/10.17028/rd.lboro.7472570.v1"
"People","Two people in a discussion 1",2018,"https://doi.org/10.17028/rd.lboro.7472576.v1"
"People","Two people in a discussion 2",2018,"https://doi.org/10.17028/rd.lboro.7472579.v1"
"People","Presenting with a microphone",2018,"https://doi.org/10.17028/rd.lboro.7472528.v1"
"People","Shaking hands",2018,"https://doi.org/10.17028/rd.lboro.7472552.v1"
"People","Reading a leaflet",2018,"https://doi.org/10.17028/rd.lboro.7472531.v1"
"People","Three people in a discussion 1",2018,"https://doi.org/10.17028/rd.lboro.7472564.v1"
"People","Group discussion around a table",2018,"https://doi.org/10.17028/rd.lboro.7472501.v1"
"People","Lecturing",2018,"https://doi.org/10.17028/rd.lboro.7472504.v1"
"People","Listening and thinking",2018,"https://doi.org/10.17028/rd.lboro.7472507.v1"
"People","Presenting at a conference 2",2018,"https://doi.org/10.17028/rd.lboro.7472522.v1"
"People","Presenting with a laptop",2018,"https://doi.org/10.17028/rd.lboro.7472525.v1"
"People","Persuasive presentation",2018,"https://doi.org/10.17028/rd.lboro.7472510.v1"
"People","Presenting at a conference 1",2018,"https://doi.org/10.17028/rd.lboro.7472516.v1"
"People","Two men standing",2018,"https://doi.org/10.17028/rd.lboro.7472489.v1"
"People","Deep in thought",2018,"https://doi.org/10.17028/rd.lboro.7472492.v1"
"People","Discussion over the phone",2018,"https://doi.org/10.17028/rd.lboro.7472495.v1"
"People","Man standing 2",2018,"https://doi.org/10.17028/rd.lboro.7472474.v1"
"People","Man walking",2018,"https://doi.org/10.17028/rd.lboro.7472477.v1"
"People","Middle Eastern man",2018,"https://doi.org/10.17028/rd.lboro.7472483.v1"
"People","Man with a bucket",2018,"https://doi.org/10.17028/rd.lboro.7472480.v1"
"People","Chinese girl",2018,"https://doi.org/10.17028/rd.lboro.7472459.v1"
"People","Mother feeding baby with a spoon",2018,"https://doi.org/10.17028/rd.lboro.7472462.v1"
"People","Sick child",2018,"https://doi.org/10.17028/rd.lboro.7472465.v1"
"People","Man in a jumper",2018,"https://doi.org/10.17028/rd.lboro.7472468.v1"
"People","Man standing 1",2018,"https://doi.org/10.17028/rd.lboro.7472471.v1"
"People","Boy in a coat",2018,"https://doi.org/10.17028/rd.lboro.7472453.v1"
"People","Boy with hands in pockets",2018,"https://doi.org/10.17028/rd.lboro.7472456.v1"
"Open defecation","Two men squatting",2018,"https://doi.org/10.17028/rd.lboro.7461935.v1"
"Open defecation","Boy squatting 1",2018,"https://doi.org/10.17028/rd.lboro.7461914.v1"
"Open defecation","Child with diarrhoea",2018,"https://doi.org/10.17028/rd.lboro.7461926.v1"
"Open defecation","Man squatting",2018,"https://doi.org/10.17028/rd.lboro.7461932.v1"
"Open defecation","Boy squatting 2",2018,"https://doi.org/10.17028/rd.lboro.7461920.v1"
"Information and communication","Dissemination of information – radio",2018,"https://doi.org/10.17028/rd.lboro.7461053.v1"
"Information and communication","Dissemination of information – distributing leaflets",2018,"https://doi.org/10.17028/rd.lboro.7461050.v1"
"Food and food preparation","Cooking food on a fire",2018,"https://doi.org/10.17028/rd.lboro.7392434.v1"
"Food and food preparation","A variety of food",2018,"https://doi.org/10.17028/rd.lboro.7392431.v1"
"Food and food preparation","Cooking food on an open fire",2018,"https://doi.org/10.17028/rd.lboro.7392437.v1"
"Food and food preparation","Volunteer distributing food from a truck",2018,"https://doi.org/10.17028/rd.lboro.7392458.v1"
"Food and food preparation","Preparing meat away from other food",2018,"https://doi.org/10.17028/rd.lboro.7392455.v1"
"Food and food preparation","Volunteer distributing food to a family",2018,"https://doi.org/10.17028/rd.lboro.7392461.v1"
"Food and food preparation","Cooking indoors on an open fire",2018,"https://doi.org/10.17028/rd.lboro.7392440.v1"
"Hospitals and clinics","Field hospital",2018,"https://doi.org/10.17028/rd.lboro.7392467.v1"
"Hospitals and clinics","TB clinic",2018,"https://doi.org/10.17028/rd.lboro.7392470.v1"
"Hospitals and clinics","Treatment in a field health centre",2018,"https://doi.org/10.17028/rd.lboro.7392473.v1"
"Farming and agriculture","Fishing",2018,"https://doi.org/10.17028/rd.lboro.7392281.v1"
"Farming and agriculture","Harvesting",2018,"https://doi.org/10.17028/rd.lboro.7392284.v1"
"Farming and agriculture","Ploughing",2018,"https://doi.org/10.17028/rd.lboro.7392287.v1"
"Disposing of dead bodies","Personal protection equipment - PPE",2018,"https://doi.org/10.17028/rd.lboro.7314635.v1"
"Disposing of dead bodies","Putting on protective clothing",2018,"https://doi.org/10.17028/rd.lboro.7314641.v1"
"Disposing of dead bodies","Taking off protective clothing",2018,"https://doi.org/10.17028/rd.lboro.7314644.v1"
"Disposing of dead bodies","Wearing a personal protection suit",2018,"https://doi.org/10.17028/rd.lboro.7314647.v1"
"Disposing of dead bodies","Mass grave",2018,"https://doi.org/10.17028/rd.lboro.7314626.v1"
"Disposing of dead bodies","Disposal of the dead 2",2018,"https://doi.org/10.17028/rd.lboro.7314620.v1"
"Disposing of dead bodies","Man with dead bodies",2018,"https://doi.org/10.17028/rd.lboro.7314623.v1"
"Disposing of dead bodies","Row of dead bodies",2018,"https://doi.org/10.17028/rd.lboro.7314632.v1"
"Disposing of dead bodies","Disposal of dead bodies after the genocide in Rwanda",2018,"https://doi.org/10.17028/rd.lboro.7314608.v1"
"Disposing of dead bodies","Disposal of the dead 1",2018,"https://doi.org/10.17028/rd.lboro.7314617.v1"
"Construction","Hot climate building principles - shade",2018,"https://doi.org/10.17028/rd.lboro.7314545.v1"
"Construction","Using a wheelbarrow for heavy objects",2018,"https://doi.org/10.17028/rd.lboro.7314533.v1"
"Construction","Community mobilisation",2018,"https://doi.org/10.17028/rd.lboro.7314530.v1"
"Construction","Hot climate building principles - earth",2018,"https://doi.org/10.17028/rd.lboro.7314536.v1"
"Concrete","Shuttering",2019,"https://doi.org/10.17028/rd.lboro.7314524.v1"
"Concrete","Tamping",2019,"https://doi.org/10.17028/rd.lboro.7314527.v1"
"Concrete","Mixing concrete - 10: Pouring more water into the crater",2019,"https://doi.org/10.17028/rd.lboro.7314506.v1"
"Concrete","Pile of cement bags",2019,"https://doi.org/10.17028/rd.lboro.7314521.v1"
"Concrete","Mixing concrete - 11: Continuing to mix",2019,"https://doi.org/10.17028/rd.lboro.7314512.v1"
"Concrete","Mixing concrete - 12: Testing the mix",2019,"https://doi.org/10.17028/rd.lboro.7314518.v1"
"Concrete","Mixing concrete - 8: Pouring water into the crater",2019,"https://doi.org/10.17028/rd.lboro.7314500.v1"
"Concrete","Mixing concrete - 7: Making a crater in the mixture",2019,"https://doi.org/10.17028/rd.lboro.7314488.v1"
"Concrete","Mixing concrete - 9: Mixing the pile again",2019,"https://doi.org/10.17028/rd.lboro.7314503.v1"
"Concrete","Mixing concrete - 4: Emptying the contents of the container",2019,"https://doi.org/10.17028/rd.lboro.7314476.v1"
"Concrete","Mixing concrete - 5: Aggregates and cement ready for mixing",2019,"https://doi.org/10.17028/rd.lboro.7314479.v1"
"Concrete","Mixing concrete - 6: Mixing the aggregates and cement together",2019,"https://doi.org/10.17028/rd.lboro.7314482.v1"
"Concrete","Mixing concrete",2019,"https://doi.org/10.17028/rd.lboro.7314464.v1"
"Concrete","Mixing concrete - 2: Filling the container with aggregate",2019,"https://doi.org/10.17028/rd.lboro.7314470.v1"
"Concrete","Mixing concrete - 1: Laying out the board",2019,"https://doi.org/10.17028/rd.lboro.7314467.v1"
"Concrete","Mixing concrete - 3: Levelling the contents of the container",2019,"https://doi.org/10.17028/rd.lboro.7314473.v1"
"Concrete","Damaged bag of concrete",2019,"https://doi.org/10.17028/rd.lboro.7314452.v1"
"Concrete","Hand with aggregate",2019,"https://doi.org/10.17028/rd.lboro.7314455.v1"
"Concrete","Hand stained with aggregate",2019,"https://doi.org/10.17028/rd.lboro.7314461.v1"
"Concrete","Hand without aggregate",2019,"https://doi.org/10.17028/rd.lboro.7314458.v1"
"Concrete","Concrete mixer",2019,"https://doi.org/10.17028/rd.lboro.7314443.v1"
"Concrete","Cement mortar",2019,"https://doi.org/10.17028/rd.lboro.7314449.v1"
"Concrete","Building a clay dam wearing gloves",2019,"https://doi.org/10.17028/rd.lboro.7314440.v1"
"Communities","Volunteer talking to a beneficiary",2018,"https://doi.org/10.17028/rd.lboro.7314407.v1"
"Communities","Using a community map with a group",2018,"https://doi.org/10.17028/rd.lboro.7314404.v1"
"Communities","Volunteers talking to villagers",2018,"https://doi.org/10.17028/rd.lboro.7314410.v1"
"Communities","Widows sewing",2018,"https://doi.org/10.17028/rd.lboro.7314413.v1"
"Communities","Involving local people",2018,"https://doi.org/10.17028/rd.lboro.7314395.v1"
"Communities","Male Red Cross volunteer leading a group discussion",2018,"https://doi.org/10.17028/rd.lboro.7314401.v1"
"Communities","Group discussion",2018,"https://doi.org/10.17028/rd.lboro.7314392.v1"
"Communities","Looking for information about loved ones",2018,"https://doi.org/10.17028/rd.lboro.7314398.v1"
"Communities","Community meeting around a table",2018,"https://doi.org/10.17028/rd.lboro.7314359.v1"
"Communities","Community meeting - India",2018,"https://doi.org/10.17028/rd.lboro.7314362.v1"
"Communities","Community meeting under a tree",2018,"https://doi.org/10.17028/rd.lboro.7314386.v1"
